ogc_fid,lat,lon,rooms,bedrooms,bathrooms,surface_to,surface_co,price,pm2
2876,-34.6139012,-58.4343342,4,3,2,84,84,225000,2678.57142857143
2877,-34.8271786,-58.4620124,4,3,1,125,110,295000,2681.81818181818
2878,-34.4016359088,-58.6524995594,5,4,3,165,125,220000,1760
2879,-34.6013792,-58.4314069,5,4,3,104,104,190000,1826.92307692308
2880,-34.6040507,-58.4324956,5,4,4,200,178,351000,1971.91011235955
2881,-34.5610034418,-58.4688721566,5,4,4,128,113,390000,3451.32743362832
2882,-34.587315,-58.413006,5,4,3,207,161,480000,2981.36645962733
2883,-34.5858475,-58.3942152,6,4,2,167,151,430000,2847.6821192053
2884,-34.5773228652,-58.4141346588,5,4,3,207,180,845000,4694.44444444444
2885,-34.5832422,-58.4155459,5,4,2,216,188,660000,3510.63829787234
2886,-34.557984,-58.444824,5,4,3,277,240,590000,2458.33333333333
2887,-34.5639246,-58.4408039,5,4,3,178,173,480000,2774.56647398844
2888,-34.5858475,-58.3942152,6,4,2,167,151,430000,2847.6821192053
2889,-34.620183,-58.429747,6,4,4,216,183,399000,2180.32786885246
2890,-34.5858475,-58.3942152,6,4,2,167,151,430000,2847.6821192053
2891,-34.6040507,-58.4324956,5,4,4,200,178,351000,1971.91011235955
2892,-34.5896497,-58.3990575,6,5,3,213,181,560000,3093.9226519337
2893,-34.518279,-58.475039,2,31,1,71,60,339316,5655.26666666667
2894,-34.6039952,-58.4133365,,,,42,35,87749,2507.11428571429
2895,-34.635332,-58.4746855,,,,43,40,77000,1925
2896,-34.6441225,-58.5856901,,1,1,45,42,105000,2500
2897,-34.5602426,-58.463386,,,,29,29,87000,3000
2898,-34.60982132,-58.39260483,,,,49,47,110000,2340.42553191489
2903,-34.5944229,-58.3979344,,,3,170,170,470000,2764.70588235294
2904,-34.5816876,-58.4483041,,2,2,79,67,257000,3835.82089552239
2905,-34.4915896,-58.5279521,,1,1,35,35,95000,2714.28571428571
2906,-34.5347218,-58.7188597,,,1,,26,58000,2230.76923076923
2907,-34.54298782,-58.70486832,,,1,34,34,75000,2205.88235294118
2908,-34.5715719,-58.4318668,,3,2,115,100,580000,5800
2909,-34.5808769,-58.4835101,,,1,69,59,189500,3211.86440677966
2910,-34.5955815,-58.5499292,,,1,41,41,86000,2097.56097560976
2911,-34.61374664,-58.47977448,,,1,69,38,110000,2894.73684210526
2912,-34.6233468,-58.4203453,1,1,1,38,33,90000,2727.27272727273
2913,-34.4646908,-58.8598944,1,,,30,30,50000,1666.66666666667
2914,-34.4596008713,-58.9199213027,1,,1,41,35,65000,1857.14285714286
2915,-34.4646908,-58.8598944,1,,,30,30,49000,1633.33333333333
2916,-34.65002823,-58.61336517,1,,1,45,42,59000,1404.7619047619
2917,-34.553513,-58.461036,1,,1,,61,202566,3320.75409836066
2918,-34.553513,-58.461036,1,,1,,61,198432,3252.98360655738
2919,-34.553513,-58.461036,1,,1,,61,210834,3456.29508196721
2920,-34.553513,-58.461036,1,,1,,61,215488,3532.59016393443
2921,-34.553513,-58.461036,1,,1,,61,214968,3524.06557377049
2922,-34.54978943,-58.46818542,1,,1,48,42,135000,3214.28571428571
2923,-34.5952209,-58.3796642,1,1,1,43,40,165000,4125
2924,-34.651313,-58.5226553,1,0,1,49,29,110000,3793.10344827586
2925,-34.6482336,-58.5171527,1,0,1,40,31,90000,2903.22580645161
2926,-34.5861950572,-58.4387391783,1,,1,50,44,158000,3590.90909090909
2927,-34.5752435,-58.4207151,1,,1,38,33,150000,4545.45454545455
2928,-34.5913553,-58.4305254,1,1,1,49,49,166600,3400
2929,-34.5974815,-58.4202346,1,0,1,42,38,145000,3815.78947368421
2930,-34.5830022,-58.4219504,1,1,1,40,36,159000,4416.66666666667
2931,-34.5974815,-58.4202346,1,0,1,42,38,145000,3815.78947368421
2932,-34.6014938,-58.4393529,1,,1,35,35,108000,3085.71428571429
2933,-34.631928,-58.37145,1,,,26,26,68000,2615.38461538462
2934,-34.565385,-58.4525553,1,,1,33,33,89000,2696.9696969697
2935,-34.6080032,-58.3937249,1,,1,38,38,118000,3105.26315789474
2938,-34.5885378,-58.3852715,1,,1,31,31,150000,4838.70967741936
2939,-34.5963512,-58.4032925,1,1,1,45,39,160000,4102.5641025641
2940,-34.5553524874,-58.4824670108,1,1,1,35,31,123000,3967.74193548387
2941,-34.5553524874,-58.4824670108,1,1,1,35,31,115000,3709.67741935484
2942,-34.555462,-58.482182,1,1,1,40,31,114000,3677.41935483871
2943,-34.6083201,-58.3948227,1,,1,38,38,118000,3105.26315789474
2944,-34.612264,-58.379528,1,1,1,44,41,123000,3000
2945,-34.589002,-58.494884,1,1,1,35,32,94800,2962.5
2946,-34.54276276,-58.69924545,1,,1,40,40,68000,1700
2947,-34.58423,-58.4787009,1,1,1,34,30,81000,2700
2948,-34.58423,-58.4787009,1,1,1,34,30,79000,2633.33333333333
2949,-34.58423,-58.4787009,1,1,1,34,30,81000,2700
2950,-34.5889757,-58.4123059,1,,1,79,79,240000,3037.9746835443
2951,-34.599596,-58.3713094,1,1,1,27,27,45000,1666.66666666667
2952,-34.60074133,-58.430916,1,,1,38,33,82000,2484.84848484848
2953,-34.6008269,-58.443492,1,,1,34,30,120000,4000
2954,-34.5742967,-58.4845601,1,1,1,34,32,118000,3687.5
2955,-34.5752383,-58.4955792,1,,1,40,35,109000,3114.28571428571
2956,-34.613007,-58.497006,1,1,1,38,34,88900,2614.70588235294
2957,-34.589002,-58.494884,1,1,1,35,32,94800,2962.5
2958,-34.57695007,-58.5404892,1,,1,47,41,86500,2109.75609756098
2959,-34.5541835,-58.5605842,1,,1,54,42,118000,2809.52380952381
2960,-34.5541835,-58.5605842,1,,1,64,32,95000,2968.75
2961,-34.610268,-58.407566,2,1,1,34,34,59900,1761.76470588235
2962,-34.6085178,-58.4045266,2,,1,33,32,72000,2250
2963,-34.63099,-58.4201892,2,,1,48,35,72000,2057.14285714286
2964,-34.619167,-58.4169085,2,,1,48,33,70000,2121.21212121212
2965,-34.435759,-58.829063,2,1,1,66,60,149000,2483.33333333333
2966,-34.4558683,-58.9147248,2,1,1,52,46,78000,1695.65217391304
2967,-34.8568387455,-58.5062074735,2,,2,80,80,200000,2500
2968,-34.6380175687,-58.783464119,2,1,1,36,36,18000,500
2969,-34.6554584,-58.6452437,2,,1,50,48,120000,2500
2970,-34.554233,-58.460672,2,,1,,42,150000,3571.42857142857
2971,-34.5494659,-58.4609863,2,1,1,50,48,167000,3479.16666666667
2972,-34.53934479,-58.47370911,2,,2,80,72,235000,3263.88888888889
2973,-34.6156639742,-58.4370459455,2,1,1,35,35,92000,2628.57142857143
2974,-34.6055869,-58.421491,2,1,1,76,48,186600,3887.5
2975,-34.5999928,-58.4330305,2,,1,74,47,194000,4127.65957446809
2976,-34.6087738,-58.4244973,2,,1,35,32,90000,2812.5
2977,-34.6053726,-58.4276083,2,1,1,56,50,143000,2860
2978,-34.60218,-58.4224,2,1,1,41,41,98500,2402.43902439024
2979,-34.6004139,-58.4189434,2,,1,38,38,118000,3105.26315789474
2980,-34.6053726,-58.4276083,2,1,1,56,50,143000,2860
2981,-34.651313,-58.5226553,2,1,2,52,49,135000,2755.10204081633
2982,-34.6482336,-58.5171527,2,1,1,44,38,120000,3157.89473684211
2983,-34.651313,-58.5226553,2,1,1,74,49,145000,2959.18367346939
2984,-34.5818698,-58.424024,2,,1,55,50,310000,6200
2985,-34.5700354,-58.4321423,2,,1,53,50,210000,4200
2986,-34.57972,-58.43413,2,1,1,45,40,185000,4625
2987,-34.5845449,-58.4118067,2,1,2,72,68,220000,3235.29411764706
2988,-34.5905820125,-58.4174120307,2,,1,49,45,178000,3955.55555555556
2989,-34.5647921,-58.4389636,2,,1,44,40,159000,3975
2990,-34.6004139,-58.4189434,2,,1,46,46,150000,3260.86956521739
2991,-34.5865552992,-58.4420935208,2,1,1,43,40,168000,4200
2992,-34.5895017991,-58.4224567078,2,1,1,59,54,210000,3888.88888888889
2993,-34.5883836531,-58.4067634636,2,1,1,47,40,210000,5250
2994,-34.5913553,-58.4305254,2,1,1,90,90,316484,3516.48888888889
2995,-34.5967275272,-58.4170773955,2,1,1,45,45,115000,2555.55555555556
2996,-34.5777182,-58.4326734,2,1,1,47,45,130000,2888.88888888889
2997,-34.5999928,-58.4330305,2,,1,74,47,194000,4127.65957446809
2998,-34.5818698,-58.424024,2,,1,55,50,262000,5240
2999,-34.72449,-58.253596,2,1,1,50,50,125000,2500
3000,-34.631591,-58.370191,2,1,,55,48,126825,2642.1875
3001,-34.6364053,-58.3748374,2,1,1,53,48,170000,3541.66666666667
3002,-34.5427503,-58.4601452,2,,1,50,45,195000,4333.33333333333
3009,-34.601986,-58.460726,2,,1,45,45,80000,1777.77777777778
3010,-34.592327,-58.393355,2,1,1,37,37,105000,2837.83783783784
3011,-34.5874424,-58.3957457,2,1,1,40,40,135000,3375
3012,-34.5885765551,-58.40705296,2,1,1,47,40,210000,5250
3013,-34.5999928,-58.4330305,2,,1,74,47,194000,4127.65957446809
3014,-34.6153864,-58.458974,2,,1,56,48,132000,2750
3015,-34.6156639742,-58.4370459455,2,1,1,35,35,92000,2628.57142857143
3016,-34.6228096,-58.4320576,2,1,1,49,44,150000,3409.09090909091
3017,-34.5936607,-58.4517626,2,1,1,45,45,100000,2222.22222222222
3018,-34.5872174152,-58.4408535935,2,1,1,43,40,168000,4200
3019,-34.6130871,-58.3813599,2,,1,52,52,180000,3461.53846153846
3020,-34.6241669,-58.378311,2,1,1,45,36,83000,2305.55555555556
3021,-34.5781775,-58.4493075,2,,1,50,41,144000,3512.19512195122
3022,-34.668552,-58.549313,2,1,1,72,41,110000,2682.92682926829
3023,-34.669565,-58.5584,2,1,1,40,40,70000,1750
3024,-34.673319,-58.576127,2,1,1,35,35,48000,1371.42857142857
3025,-34.4898160626,-58.5197106337,2,,1,92,76,335000,4407.8947368421
3026,-34.547511,-58.707044,2,1,1,44,42,68000,1619.04761904762
3027,-34.5412869,-58.7132137,2,1,1,40,40,68000,1700
3028,-34.58423,-58.4787009,2,1,1,62,45,125000,2777.77777777778
3029,-34.5939101,-58.4067718,2,,1,47,47,139000,2957.44680851064
3030,-34.592274,-58.389786,2,1,,50,50,170000,3400
3031,-34.5902364,-58.4052456,2,,1,100,80,380000,4750
3032,-34.5885478321,-58.4070302813,2,1,1,47,40,210000,5250
3033,-34.617672,-58.50264,2,1,2,54,45,131100,2913.33333333333
3034,-34.617672,-58.50264,2,1,2,45,40,110600,2765
3035,-34.59468,-58.4368,2,1,1,42,42,121000,2880.95238095238
3036,-34.5999928,-58.4330305,2,,1,74,47,194000,4127.65957446809
3037,-34.5999606,-58.4305264,2,1,1,35,35,99000,2828.57142857143
3038,-34.5913357538,-58.4472175307,2,1,1,44,40,120000,3000
3039,-34.5976786,-58.4430195,2,1,1,38,38,125000,3289.47368421053
3040,-34.610154,-58.366201,2,1,1,58,58,224000,3862.06896551724
3041,-34.6147299,-58.3617549,2,1,1,87,87,450000,5172.41379310345
3042,-34.620275,-58.364737,2,1,2,90,71,378000,5323.94366197183
3043,-34.6237579,-58.3947642,2,1,,48,48,74900,1560.41666666667
3044,-34.623375,-58.411321,2,1,1,43,39,105000,2692.30769230769
3045,-34.62009811,-58.40979767,2,,2,108,108,160000,1481.48148148148
3046,-34.6261244,-58.3859524,2,,1,47,47,85000,1808.51063829787
3047,-34.570088,-58.488718,2,,,48,44,130000,2954.54545454545
3048,-34.507775444,-58.4813709295,2,,1,60,50,235000,4700
3049,-34.7584116,-58.3999071,2,,1,65,65,197000,3030.76923076923
3050,-34.6004725,-58.5652738,2,1,1,53,50,90000,1800
3051,-34.5990645,-58.5467344,2,,1,42,39,85000,2179.48717948718
3052,-34.641566,-58.437951,2,1,1,47,47,60000,1276.59574468085
3053,-34.6121679629,-58.4845283524,2,1,1,46,42,133000,3166.66666666667
3054,-34.6122572055,-58.4844020656,2,1,1,46,42,133000,3166.66666666667
3055,-34.6038714,-58.4318939,2,1,1,48,48,99000,2062.5
3056,-34.57684708,-58.54047012,2,,1,99,90,220000,2444.44444444444
3057,-34.6056736191,-58.3980839307,3,2,1,63,45,129500,2877.77777777778
3058,-34.6121949469,-58.4015746629,3,2,1,70,70,122000,1742.85714285714
3059,-34.4558683,-58.9147248,3,2,2,100,88,127000,1443.18181818182
3060,-34.4518634,-58.904648,3,2,2,90,90,123000,1366.66666666667
3061,-34.4116960699,-58.6777914466,3,2,2,103,79,184000,2329.11392405063
3062,-34.433301,-58.586118,3,2,1,55,55,158400,2880
3063,-34.425464688,-58.6579544508,3,,1,95,75,260000,3466.66666666667
3064,-34.425464688,-58.6579544508,3,,1,95,75,176000,2346.66666666667
3065,-34.4032718,-58.6540596,3,,2,96,79,258000,3265.82278481013
3066,-34.4247,-58.658311,3,2,2,160,84,250000,2976.19047619048
3067,-34.4247,-58.6583108,3,2,2,145,75,265000,3533.33333333333
3068,-34.4059486635,-58.6191164614,3,2,2,115,100,300000,3000
3069,-34.4033675,-58.6489966,3,2,2,89,79,210000,2658.22784810127
3070,-34.4002719693,-58.6486077956,3,,2,92,81,195000,2407.40740740741
3071,-34.4059486635,-58.6191164614,3,2,2,115,100,300000,3000
3072,-34.6326795,-58.466863,3,2,2,55,52,147000,2826.92307692308
3073,-34.632217,-58.4675552,3,,,61,53,130000,2452.83018867925
3074,-34.631988,-58.459579,3,2,1,60,60,138000,2300
3075,-34.6930294,-58.3897449,3,,1,97,97,150000,1546.39175257732
3076,-34.5442871,-58.4691949,3,,1,80,74,240000,3243.24324324324
3077,-34.6010093,-58.4254843,3,2,2,68,60,232000,3866.66666666667
3078,-34.6094735,-58.4276546,3,2,2,58,58,150000,2586.20689655172
3079,-34.614037,-58.418366,3,2,1,96,65,240000,3692.30769230769
3080,-34.5958740927,-58.4417602336,3,2,1,64,55,145000,2636.36363636364
3081,-34.6010093,-58.4254843,3,2,2,68,60,232000,3866.66666666667
3082,-34.605018,-58.42106,3,2,1,51,51,127000,2490.19607843137
3083,-34.6010093,-58.4254843,3,2,2,68,60,232000,3866.66666666667
3084,-34.6123368,-58.4151741,3,2,2,70,66,178000,2696.9696969697
3085,-34.6033217,-58.4193994,3,2,1,160,80,230000,2875
3086,-34.5668531,-58.4761842,3,1,1,57,55,165000,3000
3087,-34.3264995,-58.7588419,3,2,2,120,108,95000,879.62962962963
3088,-34.651313,-58.5226553,3,2,2,88,71,220000,3098.59154929577
3089,-34.6482336,-58.5171527,3,2,1,83,67,200000,2985.07462686567
3090,-34.651313,-58.5226553,3,2,2,88,71,220000,3098.59154929577
3091,-34.651313,-58.5226553,3,2,2,78,70,230000,3285.71428571429
3092,-34.5774165,-58.4112462,3,,2,130,120,590000,4916.66666666667
3093,-34.5774165,-58.4112462,3,,2,130,120,590000,4916.66666666667
3094,-34.5937601,-58.4067626,3,,1,81,81,190000,2345.67901234568
3095,-34.5774165,-58.4112462,3,,2,130,120,590000,4916.66666666667
3096,-34.5946538,-58.4143368,3,2,2,90,90,233000,2588.88888888889
3097,-34.5835417,-58.4230304,3,2,1,65,65,210000,3230.76923076923
3098,-34.59137,-58.42222,3,2,1,56,52,165000,3173.07692307692
3099,-34.5774165,-58.4112462,3,,2,130,120,590000,4916.66666666667
3100,-34.5898158,-58.4117289,3,,2,92,88,700000,7954.54545454545
3101,-34.641094,-58.3773949,3,2,2,80,80,260000,3250
3102,-34.6352748696,-58.389884946,3,2,1,68,52,130000,2500
3103,-34.5653149,-58.4709048,3,2,1,47,47,123000,2617.02127659574
3104,-34.5683311,-58.4457893,3,2,2,92,80,385000,4812.5
3105,-34.5697532,-58.4511298,3,,2,79,70,245000,3500
3106,-34.5661796,-58.4347525,3,,2,110,95,750000,7894.73684210526
3107,-34.5650012,-58.4640629,3,2,1,53,53,146000,2754.71698113208
3108,-34.56358,-58.449726,3,2,1,50,50,155000,3100
3109,-34.5632405,-58.4415962,3,,,,95,330000,3473.68421052632
3110,-34.5692583335,-58.4577322233,3,,2,77,69,372000,5391.30434782609
3111,-34.562216,-58.4665188,3,2,2,63,63,215000,3412.69841269841
3112,-34.5708526,-58.4427001,3,2,2,76,73,198000,2712.32876712329
3113,-34.5551486,-58.4510268,3,2,2,67,63,255250,4051.5873015873
3114,-34.5606155,-58.465022,3,,2,94,66,295000,4469.69696969697
3115,-34.5589037,-58.4441079,3,2,1,46,46,165000,3586.95652173913
3116,-34.609047,-58.388867,3,2,1,55,50,119000,2380
3117,-34.6282465,-58.4844109,3,2,1,47,47,71500,1521.27659574468
3123,-34.604742,-58.456624,3,2,1,60,60,97000,1616.66666666667
3124,-34.5982879,-58.3945325,3,2,1,78,61,155000,2540.98360655738
3125,-34.591109,-58.397932,3,2,1,60,56,160000,2857.14285714286
3126,-34.5937601,-58.4067626,3,,2,81,81,190000,2345.67901234568
3127,-34.5947332314,-58.4039546484,3,2,1,83,80,265000,3312.5
3128,-34.590176,-58.3899,3,2,2,80,80,278000,3475
3129,-34.6115146,-58.4101933,3,2,1,49,48,78000,1625
3130,-34.6014061,-58.4022344,3,2,2,76,76,158000,2078.94736842105
3131,-34.6108348,-58.4015409,3,2,1,70,70,122000,1742.85714285714
3132,-34.6101223,-58.4059406,3,2,1,63,45,129500,2877.77777777778
3133,-34.6244967,-58.4291625,3,2,2,81,73,243350,3333.56164383562
3134,-34.623795,-58.428486,3,2,1,84,53,238000,4490.56603773585
3135,-34.6244967,-58.4291625,3,2,2,81,58,233450,4025
3136,-34.606888,-58.451115,3,2,1,61,61,169000,2770.49180327869
3137,-34.6260855,-58.4521272,3,,2,82,74,295000,3986.48648648649
3138,-34.6572422,-58.5029706,3,,2,70,64,258000,4031.25
3139,-34.6572422,-58.5029706,3,,2,70,64,260000,4062.5
3140,-34.6572422,-58.5029706,3,,2,70,64,260000,4062.5
3141,-34.6572422,-58.5029706,3,,2,70,64,259000,4046.875
3142,-34.6134683,-58.3690537,3,,2,77,77,137000,1779.22077922078
3143,-34.595022,-58.496086,3,2,1,70,62,139000,2241.93548387097
3144,-34.5765836,-58.4584625,3,,1,56,56,159000,2839.28571428571
3145,-34.574537,-58.4554388,3,2,1,71,63,280000,4444.44444444444
3146,-34.5791672,-58.4539552,3,2,2,73,68,265000,3897.05882352941
3147,-34.7862476,-58.6229664,3,2,1,45,45,80000,1777.77777777778
3148,-34.4691195,-58.5239976,3,2,2,113,107,340000,3177.57009345794
3149,-34.5378191,-58.7089138,3,,1,65,65,135000,2076.92307692308
3150,-34.587624,-58.397841,3,,2,,77,275000,3571.42857142857
3151,-34.622408,-58.509387,3,2,1,67,67,148000,2208.9552238806
3152,-34.4549303,-58.5394943,3,2,1,97,62,245000,3951.61290322581
3153,-34.6036844,-58.3815591,3,2,1,85,85,170000,2000
3154,-34.600938,-58.38799,3,2,1,60,54,98000,1814.81481481481
3155,-34.5958740927,-58.4417602336,3,2,1,64,55,145000,2636.36363636364
3156,-34.5964,-58.44231,3,2,1,68,60,170000,2833.33333333333
3157,-34.6353719725,-58.3898313019,3,2,1,68,52,130000,2500
3158,-34.5989437503,-58.3640508622,3,,3,136,120,740000,6166.66666666667
3159,-34.623375,-58.411321,3,2,1,59,55,137000,2490.90909090909
3160,-34.626141,-58.408741,3,2,1,49,49,105000,2142.85714285714
3161,-34.623199,-58.396092,3,2,1,52,50,105000,2100
3162,-34.5724299,-58.483622,3,,2,91,80,198000,2475
3163,-34.5739446,-58.4798851,3,2,2,80,70,300000,4285.71428571429
3164,-34.520441,-58.476645,3,,2,,61,259000,4245.90163934426
3165,-34.5209664,-58.4749163,3,,1,57,57,183500,3219.29824561404
3166,-34.5112523,-58.4918612,3,,1,81,81,240000,2962.96296296296
3167,-34.5177606,-58.4731272,3,2,2,91,80,498000,6225
3168,-34.596819,-58.540184,3,2,1,50,50,79000,1580
3169,-34.630702,-58.4929765,3,2,1,60,51,135000,2647.05882352941
3170,-34.6351424563,-58.3899385902,3,2,1,68,52,130000,2500
3171,-34.647382,-58.4772734,3,2,1,47,47,71500,1521.27659574468
3172,-34.3943131831,-58.6504231357,4,3,4,120,108,280000,2592.59259259259
3173,-34.425441,-58.5737895,4,,2,110,110,260000,2363.63636363636
3174,-34.404294,-58.627081,4,3,1,135,115,289000,2513.04347826087
3175,-34.4033750753,-58.6489322423,4,,2,99,74,225000,3040.54054054054
3176,-34.5412916,-58.4641176,4,,3,128,124,745000,6008.06451612903
3177,-34.5462952513,-58.4694585032,4,3,3,131,131,485000,3702.29007633588
3178,-34.6025122816,-58.4284760769,4,3,3,135,127,318000,2503.93700787402
3179,-34.6022381,-58.4241344,4,3,2,119,109,265000,2431.19266055046
3180,-34.567112,-58.475952,4,3,4,200,180,900000,5000
3181,-34.5807682,-58.4257345,4,3,1,102,95,279000,2936.84210526316
3182,-34.587769,-58.422699,4,3,3,100,95,569000,5989.47368421053
3183,-34.580323,-58.404242,4,3,2,138,126,635000,5039.68253968254
3184,-34.5751324,-58.4311506,4,,1,78,73,227500,3116.43835616438
3185,-34.5912493038,-58.4127511381,4,3,2,113,101,425000,4207.92079207921
3186,-34.5736976,-58.4336393,4,3,,108,105,275000,2619.04761904762
3187,-34.5835156,-58.4134787,4,,2,134,125,385000,3080
3188,-34.6315161,-58.3765377,4,3,2,82,82,240000,2926.82926829268
3189,-34.5632503,-58.4623544,4,3,4,127,114,510000,4473.68421052632
3190,-34.5623887,-58.4441726,4,3,3,157,157,360000,2292.99363057325
3191,-34.5693343,-58.4465711,4,2,3,211,121,490750,4055.78512396694
3192,-34.5629442,-58.4433178,4,,2,130,121,425000,3512.39669421488
3197,-34.5958969,-58.4715637,4,3,3,80,80,165000,2062.5
3198,-34.5913918525,-58.4127326577,4,3,2,113,101,425000,4207.92079207921
3199,-34.5947332314,-58.4039546484,4,3,1,83,80,265000,3312.5
3200,-34.5947694,-58.4023378,4,,1,68,68,205000,3014.70588235294
3201,-34.592688,-58.390579,4,3,3,129,119,585400,4919.32773109244
3202,-34.6036704,-58.4427362,4,,1,78,68,178000,2617.64705882353
3203,-34.6190242,-58.4339032,4,3,2,108,108,263000,2435.18518518519
3204,-34.629807,-58.445099,4,3,2,98,98,310000,3163.26530612245
3205,-34.7320484,-58.5355275,4,3,1,85,85,123000,1447.05882352941
3206,-34.494126,-58.549954,4,3,1,63,63,139000,2206.34920634921
3207,-34.536091,-58.7066178,4,3,2,95,95,195000,2052.63157894737
3208,-34.6401411955,-58.5100224466,4,,2,140,130,480000,3692.30769230769
3209,-34.5978663,-58.4022212,4,,2,82,80,218000,2725
3210,-34.6070579737,-58.3708106004,4,,2,80,80,155000,1937.5
3211,-34.5985917,-58.4354163,4,3,2,80,64,190000,2968.75
3212,-34.5909607,-58.5186654,4,3,1,166,100,220000,2200
3213,-34.623276,-58.397264,4,3,1,91,79,175000,2215.18987341772
3214,-34.5715868,-58.4936559,4,,,84,84,295000,3511.90476190476
3215,-34.574337,-58.4833749,4,,2,105,105,290000,2761.90476190476
3216,-34.5738107,-58.4737494,4,3,3,120,100,400000,4000
3217,-34.5327384,-58.4687699,4,4,2,124,110,360000,3272.72727272727
3218,-34.5105515,-58.4963913,4,2,2,146,79,120400,1524.05063291139
3219,-34.5105515,-58.4963913,4,2,2,141,89,173500,1949.43820224719
3220,-34.759079,-58.404497,4,3,1,85,77,165000,2142.85714285714
3221,-34.6051697,-58.5275674,4,3,1,90,90,140000,1555.55555555556
3222,-34.6340308,-58.4395962,4,,1,65,65,169000,2600
3223,-34.661076458,-58.4687262212,4,3,1,73,73,89900,1231.50684931507
3224,-34.5669454,-58.4312779,5,,2,230,200,650000,3250
3225,-34.5646242,-58.4379322,5,,3,280,230,1200000,5217.39130434783
3226,-34.5649124,-58.4469884,5,,2,167,145,735000,5068.96551724138
3227,-34.630397,-58.4541187,5,3,4,200,200,690000,3450
3228,-34.65032,-58.50088,5,4,2,147,127,320000,2519.68503937008
3229,-34.4587888,-58.5349732,5,,3,371,131,450000,3435.11450381679
3230,-34.5882703,-58.4070508,5,,2,175,158,485000,3069.62025316456
3231,-34.598163,-58.406331,5,4,4,202,184,830000,4510.86956521739
3232,-34.5329498,-58.4909058,5,,1,122,93,199000,2139.78494623656
3233,-34.5935031,-58.3801458,6,,3,210,210,680000,3238.09523809524
3234,-34.5632499481,-58.4487782114,6,,2,251,227,880000,3876.65198237885
3235,-34.5679526,-58.4474424,6,,4,324,274,890000,3248.17518248175
3236,-34.5912946981,-58.3967198698,6,5,2,177,162,595000,3672.83950617284
